,accuracy,precision,recall,f1score,AUC,AP
C10orf81,0.6707317073170732,0.560952380952381,0.521978021978022,0.4878556557945871,0.4244505494505495,0.3809370553848058
C10orf99,0.5975609756097561,0.46030729833546735,0.4794973544973545,0.444923076923077,0.46891534391534395,0.6227745871574439
C14orf132---Cluster1,0.5,0.45681818181818185,0.4653495440729483,0.4487620921462535,0.558662613981763,0.4312455449247471
C16orf54---Cluster1,0.7804878048780488,0.5288461538461539,0.5085227272727273,0.4875,0.6789772727272727,0.904891719369212
C17orf57---Cluster1,0.6707317073170732,0.5441558441558442,0.5116758241758241,0.46301236963376174,0.520260989010989,0.7460824826568254
C17orf62---Cluster2,0.6951219512195121,0.6833333333333333,0.6001951854261549,0.5934959349593496,0.774886141834743,0.8534433290182672
C1QL1---Cluster2,0.4634146341463415,0.468013468013468,0.47167561121049495,0.45167173252279635,0.5390578413834227,0.5559950596354978
C1S---Cluster2,0.7926829268292683,0.39634146341463417,0.5,0.4421768707482993,0.6298642533936651,0.8940005115181138
C2---Cluster1,0.5365853658536586,0.4876190476190476,0.49609609609609606,0.4098484848484848,0.451051051051051,0.533029064212193
C22orf45---Cluster1,0.8170731707317073,0.6666666666666667,0.5517412935323384,0.5535390199637024,0.7800995024875622,0.4801451411855233
C2orf18---Cluster2,0.7073170731707317,0.35365853658536583,0.5,0.41428571428571426,0.639367816091954,0.8206289695844218
C3---Cluster1,0.6097560975609756,0.5888093689004554,0.5844155844155844,0.5850727387729285,0.6549165120593692,0.7147288972547152
C4orf6,0.6829268292682927,0.6416666666666666,0.5787037037037037,0.5701612903225807,0.6038359788359788,0.4785741327431752
C6orf150---Cluster1,0.5365853658536586,0.5473901098901099,0.5410714285714285,0.522671568627451,0.5693452380952381,0.5683094366965711
C9orf167---Cluster1,0.8414634146341463,0.42073170731707316,0.5,0.45695364238410596,0.5484949832775919,0.18323591985884274
CALML4,0.5853658536585366,0.5863095238095238,0.5867224880382775,0.5851190476190475,0.5986842105263158,0.6267642211927018
CAPN12---Cluster2,0.6707317073170732,0.6,0.5565656565656565,0.5458461538461538,0.5831649831649831,0.39474399777667807
CAPN6,0.6829268292682927,0.5252100840336134,0.5193548387096775,0.5176470588235293,0.6076612903225808,0.3215066892057672
CARD14,0.5365853658536586,0.5265700483091788,0.5269607843137255,0.5264437689969604,0.6213235294117647,0.7576859483351335
CASP8---Cluster2,0.6951219512195121,0.7395833333333333,0.6537993920972645,0.6442824917577652,0.7361702127659575,0.7895741834999609
CCDC109B---Cluster1,0.7073170731707317,0.6877637130801688,0.5312280701754386,0.4831932773109243,0.5066666666666666,0.3608040293999649
CCDC135,0.8414634146341463,0.42073170731707316,0.5,0.45695364238410596,0.6354515050167224,0.8760537362612292
CCDC8---Cluster1,0.7926829268292683,0.4012345679012346,0.49242424242424243,0.4421768707482993,0.5359848484848485,0.8420558954020297
CCDC8---Cluster2,0.5975609756097561,0.5990338164251208,0.5975609756097562,0.5960591133004927,0.5868530636525877,0.6261102168671502
CCL15,0.8170731707317073,0.6857142857142857,0.655223880597015,0.667477696674777,0.7233830845771144,0.525428474836097
CCL20---Cluster2,0.7804878048780488,0.3902439024390244,0.5,0.4383561643835617,0.5260416666666667,0.8209619164033249
CCR1,0.5853658536585366,0.5686274509803921,0.5700000000000001,0.5689548546691403,0.56375,0.6200373360768257
CCR7,0.5609756097560976,0.5672514619883041,0.5480023852116875,0.5198438516590762,0.5772212283840191,0.5328793054881793
CCR8,0.7439024390243902,0.3765432098765432,0.49193548387096775,0.4265734265734266,0.6161290322580645,0.8349742055635818
CD2,0.6097560975609756,0.6130382775119618,0.6130382775119618,0.6097560975609756,0.6387559808612441,0.6606105445934642
CD27,0.7073170731707317,0.608974358974359,0.5244252873563219,0.4831932773109243,0.5610632183908046,0.7637133125024522
CD3D---Cluster1,0.7073170731707317,0.677336747759283,0.5932659932659933,0.5889724310776943,0.5542087542087542,0.6960605214018558
CD3G---Cluster2,0.7195121951219512,0.3597560975609756,0.5,0.41843971631205673,0.6381724392041268,0.7947240280799942
CD40,0.8170731707317073,0.41358024691358025,0.49264705882352944,0.4496644295302013,0.3918067226890757,0.14284158631684504
CD6---Cluster1,0.7439024390243902,0.625,0.5156128024980484,0.46901017576318216,0.6596409055425448,0.8275753629374071
CD96---Cluster1,0.7926829268292683,0.39634146341463417,0.5,0.4421768707482993,0.6886877828054299,0.8841671794788912
CDC42BPA,0.6585365853658537,0.6311688311688312,0.5328562134027326,0.4805429864253394,0.6141834743005856,0.4641521325658568
CDH17---Cluster1,0.8048780487804879,0.5780590717299579,0.518407960199005,0.5007610350076104,0.6258706467661692,0.8880594735902176
CDSN,0.5609756097560976,0.5711711711711711,0.5732838589981447,0.5599284436493739,0.6345083487940631,0.7702009822680635
CEBPE---Cluster2,0.7073170731707317,0.7263513513513513,0.5886243386243386,0.5729166666666666,0.7500000000000001,0.8548187037189895
CENPBD1,0.6951219512195121,0.5742857142857143,0.5280172413793103,0.5027892311423721,0.639367816091954,0.40985439522090744
CES3---Cluster1,0.6219512195121951,0.31097560975609756,0.5,0.38345864661654133,0.5781151170145478,0.6892672640149903
CHAF1B,0.524390243902439,0.5166666666666666,0.5131186642814549,0.4910074805029445,0.5110316040548599,0.48913548420951736
CHST3---Cluster1,0.5853658536585366,0.49167733674775926,0.4958886780518659,0.4558938329430132,0.555977229601518,0.6963246865868097
CHST4---Cluster1,0.6707317073170732,0.6692708333333333,0.6205936920222634,0.6158250910983862,0.6209029066171923,0.6569507395603137
CIB2,0.7195121951219512,0.3597560975609756,0.5,0.41843971631205673,0.35666912306558585,0.27003228458045303
CLCN6---Cluster3,0.8292682926829268,0.4146341463414634,0.5,0.45333333333333337,0.6292016806722689,0.26178474303474303
CLDN19,0.6219512195121951,0.6244019138755981,0.624031007751938,0.6218949873568347,0.5888491353607632,0.5121716362369951
CLEC2D---Cluster1,0.5365853658536586,0.5265700483091788,0.5269607843137255,0.5264437689969604,0.5759803921568628,0.6528832212615416
CLEC3B---Cluster2,0.6829268292682927,0.6259649122807017,0.6259649122807017,0.6259649122807017,0.6508771929824559,0.43265064695467265
COX6A2---Cluster1,0.6585365853658537,0.6600600600600601,0.6585365853658536,0.6577221228384019,0.6674598453301607,0.6278131377487203
CPEB4---Cluster1,0.7926829268292683,0.7025974025974027,0.5677083333333334,0.5701510946654332,0.7100694444444444,0.44666517695562225
CRTAM,0.7560975609756098,0.5428571428571429,0.5203619909502263,0.5119047619047619,0.5384615384615384,0.775546103784537
CTSE,0.43902439024390244,0.436036036036036,0.4364937388193202,0.4360047846889952,0.4689922480620155,0.4936893379759363
CTSF,0.6951219512195121,0.6142857142857143,0.5673684210526315,0.5637369653117685,0.5326315789473685,0.4608580854261376
CTSZ---Cluster1,0.6707317073170732,0.6758578431372549,0.6707317073170731,0.6683146067415731,0.6528851873884594,0.5967459880702056
CUBN,0.7439024390243902,0.6443548387096775,0.6495405179615705,0.6467692307692308,0.7389306599832915,0.5011298255029526
CXCL5---Cluster1,0.6219512195121951,0.5451680672268907,0.5279765777488614,0.5114357101672112,0.5224463240078074,0.43916422461731797
CXCL6,0.524390243902439,0.48225806451612907,0.48662613981762914,0.4665554628857381,0.5027355623100305,0.42409730722190114
CXCR6,0.8048780487804879,0.4024390243902439,0.5,0.44594594594594594,0.6325757575757576,0.8359594989586341
CYP4X1---Cluster1,0.7317073170731707,0.5766233766233766,0.5230288836846213,0.4972129319955407,0.6409055425448869,0.40154877441883663
DAK---Cluster2,0.6707317073170732,0.672644376899696,0.6690476190476191,0.6683146067415731,0.6958333333333334,0.7026991927664951
DAND5---Cluster2,0.6585365853658537,0.646978021978022,0.6311274509803921,0.632051282051282,0.6795343137254902,0.7387418247489861
DAPP1,0.7317073170731707,0.375,0.4838709677419355,0.4225352112676056,0.6927419354838711,0.8984200643077104
DCAF12L1,0.5975609756097561,0.45357142857142857,0.4737373737373737,0.4449230769230769,0.49326599326599324,0.6653603264601664
DDAH2---Cluster2,0.7073170731707317,0.608974358974359,0.5244252873563219,0.4831932773109243,0.6587643678160919,0.45289979615613574
DDX43,0.6585365853658537,0.5833333333333333,0.5171957671957672,0.4564393939393939,0.5621693121693122,0.66145710687607
DGKA---Cluster1,0.573170731707317,0.5738095238095238,0.5739415623136553,0.5731072437899747,0.5497912939773406,0.5316482760348858
DOK2,0.5975609756097561,0.5960047704233751,0.5962918660287082,0.5960591133004927,0.6746411483253588,0.6756269840920667
DPP4,0.7560975609756098,0.7039930555555556,0.6688218390804598,0.6799375487900078,0.7535919540229885,0.5509800436624356
EFCAB4B,0.5,0.5053827751196173,0.5054711246200607,0.49932985852568873,0.46656534954407297,0.5879413315048996
EFEMP1---Cluster1,0.5487804878048781,0.5472488038277512,0.5471079308288611,0.5470965815793402,0.5802027429934407,0.530338916254439
EFS---Cluster1,0.6463414634146342,0.6465465465465465,0.6452380952380952,0.645021645021645,0.6755952380952381,0.7029714942204514
ESPN---Cluster2,0.8658536585365854,0.4329268292682927,0.5,0.46405228758169936,0.7247119078104993,0.3147431029126159
ESRP1---Cluster1,0.7804878048780488,0.6209523809523809,0.5574660633484163,0.5607142857142857,0.5257918552036199,0.8005324390161215
ETV7---Cluster1,0.5487804878048781,0.49404761904761907,0.4969604863221885,0.4482633206037461,0.5069908814589665,0.4292186250011768
EVL---Cluster1,0.6341463414634146,0.6491228070175439,0.5425,0.48621553884711777,0.65,0.753445046385256
EXTL2,0.5365853658536586,0.5787451984635084,0.5365853658536586,0.4649725274725274,0.6894705532421179,0.7198553681168316
FAM107A,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.6650803093396788,0.6724391032909052
FAM113B,0.6829268292682927,0.345679012345679,0.49122807017543857,0.40579710144927533,0.6659649122807018,0.8108519961422649
FANCE---Cluster1,0.47560975609756095,0.5070257611241218,0.5054347826086957,0.45745499307585774,0.5609903381642511,0.48052135354807995
FASLG,0.6951219512195121,0.3475609756097561,0.5,0.41007194244604317,0.5080701754385966,0.7450804253896319
FBXO27,0.524390243902439,0.4705232129697863,0.475,0.46655546288573807,0.47875,0.380465205220651
FGF11---Cluster1,0.8048780487804879,0.7788461538461539,0.5755208333333334,0.5800256081946223,0.7300347222222222,0.9023195396740638
FMO2,0.7317073170731707,0.6684027777777778,0.639367816091954,0.6479313036690085,0.7938218390804597,0.5555204016499419
FSTL1---Cluster1,0.5121951219512195,0.5122242098986285,0.5121951219512195,0.5119047619047619,0.47888161808447355,0.49390790747460056
GALNT5---Cluster1,0.5365853658536586,0.501984126984127,0.5018750000000001,0.5006410256410256,0.5071875,0.45789794517637306
GLIPR1L2---Cluster2,0.8780487804878049,0.43902439024390244,0.5,0.4675324675324676,0.49166666666666664,0.2043621443740562
GPR37---Cluster1,0.6585365853658537,0.6414930555555556,0.6018749999999999,0.5971929824561404,0.6903125,0.7771404085493522
GPR39---Cluster1,0.5975609756097561,0.6094402673350041,0.5783492822966507,0.5563207083128381,0.5526315789473685,0.5282924584542723
GPR55---Cluster2,0.7073170731707317,0.6214285714285714,0.5732758620689655,0.5729166666666666,0.7514367816091954,0.8584674000980099
GPR56---Cluster1,0.8414634146341463,0.6350649350649351,0.5619047619047619,0.5734293717486995,0.6541666666666667,0.27371128835649877
GPX7---Cluster1,0.7560975609756098,0.3780487804878049,0.5,0.4305555555555556,0.4169354838709678,0.24065291859352125
GRAP2,0.5487804878048781,0.4451476793248945,0.4921497584541063,0.37764102564102564,0.5132850241545893,0.5968594867826813
GSG1---Cluster2,0.573170731707317,0.5230473751600512,0.5110294117647058,0.4640522875816993,0.44638480392156865,0.3948394261019164
GSTP1---Cluster1,0.45121951219512196,0.38306451612903225,0.41185410334346506,0.384487072560467,0.47112462006079026,0.41404174360416945
GSTT1,0.8292682926829268,0.4146341463414634,0.5,0.45333333333333337,0.509453781512605,0.17759817431543562
GZMK,0.7682926829268293,0.38414634146341464,0.5,0.43448275862068964,0.616123642439432,0.8428714866223848
HABP2---Cluster2,0.8414634146341463,0.675,0.5312151616499443,0.5230425055928412,0.6109253065774805,0.8826217352191308
HDAC11---Cluster2,0.6463414634146342,0.6552511415525114,0.56375,0.5284552845528456,0.70625,0.7769696295589884
HIST1H2BJ---Cluster2,0.5,0.5029761904761905,0.5031625553447185,0.4939033569170555,0.4832384566729918,0.6387404375787697
HIST3H2A---Cluster1,0.6219512195121951,0.6045592705167173,0.6102564102564103,0.6049728049728049,0.7019230769230769,0.5462028218831577
HLA-DOB,0.45121951219512196,0.46551724137931033,0.47117117117117113,0.437070938215103,0.4,0.38655881307114925
HLA-DPB1---Cluster1,0.6097560975609756,0.554228855721393,0.534471853257432,0.5165806927044951,0.5882352941176471,0.5227925513227514
HNF4G,0.6707317073170732,0.650278293135436,0.6557692307692308,0.652050919377652,0.6858974358974359,0.555884960487788
HOXA11AS---Cluster2,0.5853658536585366,0.55,0.5257352941176471,0.4863669859985261,0.6936274509803921,0.7889189870032354
HOXA7---Cluster2,0.6219512195121951,0.6180555555555556,0.5826747720364742,0.5679075301716812,0.6431610942249241,0.7151147854971404
HOXA9---Cluster1,0.8292682926829268,0.4146341463414634,0.5,0.45333333333333337,0.6376050420168067,0.23160147660632896
HOXB2---Cluster1,0.6585365853658537,0.5021097046413502,0.5003367003367003,0.42885572139303485,0.5629629629629629,0.37106241183813327
HOXB8---Cluster1,0.47560975609756095,0.46153846153846156,0.46660703637447826,0.45205905205905206,0.518783542039356,0.545957924819573
HPD---Cluster2,0.7682926829268293,0.5929054054054055,0.5497737556561086,0.5516546762589929,0.5470588235294118,0.36991348748493874
HRASLS,0.5853658536585366,0.46169154228855724,0.4740740740740741,0.4558938329430133,0.5026936026936027,0.34924305635390385
HRASLS2,0.8658536585365854,0.7741228070175439,0.6393534002229655,0.6725952813067151,0.7575250836120402,0.49086740102817894
HSD17B13---Cluster1,0.7560975609756098,0.6154761904761905,0.5842013888888888,0.5920398009950248,0.6831597222222222,0.35881184857896004
HSD17B7P2---Cluster1,0.6219512195121951,0.5625,0.5063251106894371,0.41198241961600734,0.41302972802024035,0.3814176767112495
ICA1---Cluster2,0.6463414634146342,0.5268886043533931,0.5144230769230769,0.49393487976165146,0.542239010989011,0.4271399272984041
IFI16---Cluster2,0.6951219512195121,0.5680555555555555,0.5361090641120119,0.525792273883877,0.5954310980103168,0.815861740372975
IFNGR2---Cluster1,0.6097560975609756,0.611244019138756,0.6107142857142858,0.6095238095238096,0.6473214285714286,0.6366652139233732
IL12RB2,0.6219512195121951,0.5451680672268907,0.5279765777488614,0.5114357101672112,0.6083279115159401,0.44455468973161494
IL17RE---Cluster3,0.7682926829268293,0.7194092827004219,0.5419354838709678,0.5195806352143078,0.6225806451612903,0.8259658960098859
IL1R2,0.573170731707317,0.5413739266198283,0.5324754901960784,0.5212677231025855,0.5208333333333333,0.6210216403254697
IL20RB,0.7682926829268293,0.6438127090301003,0.6119791666666666,0.6221198156682027,0.68359375,0.8945389210694352
IL2RA---Cluster1,0.7073170731707317,0.35802469135802467,0.4915254237288136,0.41428571428571426,0.6683861459100957,0.8582840827320208
IRF7---Cluster1,0.7439024390243902,0.3765432098765432,0.49193548387096775,0.4265734265734266,0.664516129032258,0.8611105709864706
ISYNA1---Cluster1,0.7195121951219512,0.4967948717948718,0.4992193598750976,0.4572661870503597,0.5706479313036691,0.34237348044900445
ITIH1,0.8292682926829268,0.5544871794871795,0.5202380952380953,0.5152027027027026,0.5261904761904761,0.8733665332188075
ITPRIP,0.7073170731707317,0.7071428571428571,0.7071428571428571,0.7071428571428571,0.7761904761904762,0.8170534264841094
KAZALD1,0.5975609756097561,0.5475806451612903,0.5373181530676787,0.5304528891202498,0.5208728652751423,0.6334810508262967
KCNJ11---Cluster1,0.6463414634146342,0.6552511415525114,0.56375,0.5284552845528456,0.541875,0.6171003471166355
KLHL3,0.6707317073170732,0.6657179000632512,0.6582125603864735,0.6593322049546084,0.6413043478260869,0.6669432203086083
KRT80---Cluster1,0.524390243902439,0.4446969696969697,0.45250487963565383,0.44508068714211346,0.5810019518542615,0.739090068960573
KRTCAP3,0.8536585365853658,0.4268292682926829,0.5,0.46052631578947373,0.42500000000000004,0.19108342437062628
LAD1---Cluster1,0.6585365853658537,0.4247619047619048,0.470891672807664,0.4288557213930348,0.5187914517317612,0.302014067880244
LAMB3---Cluster1,0.7560975609756098,0.6976351351351351,0.5886363636363636,0.5920398009950248,0.5916666666666667,0.7742848786971632
LAMC2---Cluster1,0.5,0.494375,0.4946332737030411,0.49083749810692107,0.5122242098986285,0.5476376836429432
LBP,0.8048780487804879,0.4024390243902439,0.5,0.44594594594594594,0.5464015151515151,0.8434445541255793
LCP1---Cluster1,0.6585365853658537,0.6673076923076923,0.6553571428571429,0.651063829787234,0.7226190476190476,0.7071962977997638
LGALS3BP,0.6707317073170732,0.6467425679949399,0.6487179487179486,0.6476205634251153,0.6602564102564102,0.5157390211882352
LGALS4,0.8292682926829268,0.4146341463414634,0.5,0.45333333333333337,0.5210084033613446,0.8519036061809148
LGI4---Cluster1,0.6707317073170732,0.3353658536585366,0.5,0.40145985401459855,0.5367003367003368,0.7540314392959973
LIME1,0.7317073170731707,0.6217948717948718,0.5287878787878788,0.4972129319955407,0.6128787878787878,0.4105802619015223
LOC100233209,0.6341463414634146,0.48945147679324896,0.4983734547820429,0.4176136363636364,0.5910865322055954,0.7398603564018745
LOC388387---Cluster2,0.7926829268292683,0.5628571428571428,0.5346638655462185,0.5357975357975358,0.7321428571428571,0.35251963170696177
LOC55908---Cluster2,0.6463414634146342,0.5253378378378378,0.51010101010101,0.47331118493909197,0.5939393939393939,0.7775579744782126
LRFN4,0.524390243902439,0.5357142857142857,0.5322003577817531,0.5156746933212176,0.5763267740011926,0.5528316188738766
LSP1---Cluster2,0.6341463414634146,0.5964912280701754,0.573055028462998,0.5684210526315788,0.5743200506008854,0.679616936169918
LTBP3---Cluster1,0.6341463414634146,0.5241596638655462,0.5157967032967034,0.5040322580645162,0.4059065934065934,0.3337997156044489
LTC4S,0.5,0.5158127767235927,0.5150966183574879,0.49813404985818777,0.5126811594202898,0.45940077579572025
LY96,0.7804878048780488,0.5654008438818565,0.5140271493212669,0.48750000000000004,0.6425339366515838,0.8740268842348442
MAP4K2,0.6707317073170732,0.5915422885572139,0.5631868131868132,0.5609756097560975,0.6785714285714286,0.8308478435169745
MAP9---Cluster1,0.6341463414634146,0.5723684210526316,0.5211538461538462,0.46614583333333337,0.5897435897435898,0.4814942027562295
MASP1---Cluster1,0.6951219512195121,0.4782330345710627,0.4852430555555556,0.47637292464878667,0.5468749999999999,0.24716364046074188
MAT1A---Cluster1,0.6097560975609756,0.4885844748858448,0.4951203643461288,0.4519632414369257,0.5959661678594665,0.7535221161322814
MFSD7---Cluster1,0.5975609756097561,0.600957995578482,0.5819377990430622,0.5693140219640298,0.6022727272727272,0.6405028355392728
MGAM---Cluster1,0.8536585365853658,0.6140350877192983,0.5722222222222222,0.5844594594594594,0.7055555555555556,0.3571276593678503
MGAT1,0.6707317073170732,0.5656716417910448,0.5474137931034483,0.5458461538461539,0.5423850574712643,0.7474357917791215
MOBKL2A,0.7560975609756098,0.6723809523809523,0.570647931303669,0.569327731092437,0.6213895394223263,0.8281447619805705
MT1E---Cluster1,0.6219512195121951,0.5334168755221387,0.5274725274725275,0.5253034547152193,0.5020604395604396,0.3723827218007403
NCKAP1L---Cluster1,0.7195121951219512,0.36419753086419754,0.49166666666666664,0.41843971631205673,0.6371212121212122,0.8143658899157884
NKG7,0.7073170731707317,0.611842105263158,0.5366379310344828,0.5104477611940299,0.6584051724137931,0.8423571153499645
NPC1L1---Cluster1,0.5365853658536586,0.36622807017543857,0.46262254901960786,0.3717741935483871,0.3645833333333333,0.35008788661145795
PAK6---Cluster1,0.6829268292682927,0.5990049751243781,0.5698245614035088,0.5701612903225807,0.5943859649122807,0.7700501980312787
PAQR5,0.7439024390243902,0.5668896321070234,0.5568181818181819,0.5601532567049808,0.6912878787878788,0.3338787164112579
PDLIM4---Cluster1,0.6219512195121951,0.4333333333333333,0.4587324981577008,0.43698781838316714,0.5195283714075166,0.7399948516621938
PDZK1IP1,0.8170731707317073,0.7447257383966245,0.5549242424242424,0.5535390199637024,0.6600378787878787,0.4780227279074114
PFKM,0.7560975609756098,0.7149122807017544,0.5742424242424242,0.5693277310924371,0.6219696969696971,0.8430398298961159
PIPOX---Cluster1,0.6951219512195121,0.6814345991561181,0.529532967032967,0.4763729246487868,0.5446428571428571,0.4287025710254897
PKIA---Cluster1,0.5487804878048781,0.5542328042328042,0.5487804878048781,0.5371472158657514,0.6323616894705533,0.6196484150182252
PKP3,0.7804878048780488,0.5439189189189189,0.5273109243697479,0.5275288092189501,0.5850840336134454,0.8757220445182539
PLA2G12B---Cluster1,0.7195121951219512,0.5756302521008403,0.5601503759398496,0.5637288919731668,0.6119465329991647,0.3257169057934547
PLAC8,0.7926829268292683,0.7320675105485233,0.5477430555555556,0.5357975357975359,0.6692708333333333,0.8935742185211301
POF1B---Cluster1,0.6219512195121951,0.5757575757575757,0.5506008855154965,0.5377341334788144,0.5882352941176471,0.4740762676794724
PPP1R14D---Cluster1,0.5609756097560976,0.5304928989139516,0.5221884498480243,0.503030303030303,0.443161094224924,0.4512760396144449
PREPL---Cluster1,0.8292682926829268,0.66875,0.5283613445378151,0.5152027027027027,0.75,0.39075084883451705
PROM1---Cluster2,0.6463414634146342,0.5909090909090908,0.5624593363695511,0.5559290382819795,0.6223162003903708,0.7526659176083503
PTGER3---Cluster2,0.8292682926829268,0.41975308641975306,0.4927536231884058,0.4533333333333333,0.5830546265328874,0.22382048323134668
PTPN22,0.7195121951219512,0.6553473848555815,0.6429597701149425,0.6478057889822596,0.7672413793103449,0.8954432817710859
PTPN7---Cluster1,0.7195121951219512,0.6940928270042194,0.5330459770114943,0.490132468234658,0.7248563218390804,0.8683848798438223
PTPRC,0.7073170731707317,0.4701298701298702,0.49102263856362216,0.45150501672240806,0.514832162373146,0.7485891356795038
PTPRCAP---Cluster1,0.7073170731707317,0.7048387096774194,0.65875,0.662087912087912,0.6937500000000001,0.7794180076650827
RASSF5---Cluster2,0.7195121951219512,0.6125,0.5132645541635962,0.45726618705035965,0.5869565217391304,0.8131775743288105
RCAN2,0.6829268292682927,0.6882154882154883,0.6678678678678678,0.6668750000000001,0.6810810810810811,0.7160847883601604
RIPK3---Cluster2,0.6463414634146342,0.6463414634146342,0.65375,0.6420292036730393,0.6618749999999999,0.7494036785050312
RNF182---Cluster1,0.7317073170731707,0.860759493670886,0.56,0.5262605042016807,0.4891228070175439,0.39876144010493847
RORC---Cluster1,0.6951219512195121,0.5285087719298246,0.5095799557848194,0.4763729246487868,0.7188651436993367,0.42218957775335453
RPL39L---Cluster1,0.8292682926829268,0.4146341463414634,0.5,0.45333333333333337,0.5210084033613446,0.19562649743974247
RUNX1,0.6219512195121951,0.5822264389626819,0.5892857142857143,0.5832103623544843,0.6878434065934066,0.8477478237796253
S100A14,0.5609756097560976,0.5142045454545454,0.5091911764705882,0.4821052631578948,0.5361519607843137,0.5040619212108659
SCN3B---Cluster1,0.6097560975609756,0.5681818181818181,0.5449999999999999,0.5287356321839081,0.585,0.46049383526437726
SDCBP2,0.4634146341463415,0.4645199761478831,0.4645199761478831,0.46341463414634154,0.5447227191413238,0.6493822254569959
SEPT1,0.7317073170731707,0.37037037037037035,0.4918032786885246,0.4225352112676056,0.5909445745511319,0.8117160568166663
SERPINF2---Cluster1,0.4878048780487805,0.5170068027210885,0.5178919973975277,0.48658318425760283,0.5813272608978529,0.48459541432119074
SFN---Cluster1,0.5853658536585366,0.5300896286811779,0.5145330859616574,0.47196969696969693,0.6091527520098947,0.7025379017290858
SIM1,0.45121951219512196,0.3922413793103448,0.40723562152133586,0.3949827840629611,0.3543599257884972,0.3450667074699948
SLA,0.7195121951219512,0.6940928270042194,0.5330459770114943,0.490132468234658,0.7216235632183908,0.8558769047375567
SLAMF7---Cluster1,0.5,0.5012012012012012,0.5011904761904762,0.4993298585256887,0.5267857142857143,0.5254476243938762
SLC10A2,0.5121951219512195,0.25609756097560976,0.5,0.33870967741935487,0.6303571428571428,0.6578147960752317
SLC16A11,0.7804878048780488,0.64375,0.5199652777777778,0.48749999999999993,0.6050347222222222,0.39014100599142154
SLC16A5---Cluster1,0.5121951219512195,0.5316159250585479,0.5241502683363148,0.48749999999999993,0.618366129994037,0.6038620073388141
