,accuracy,precision,recall,f1score,AUC,AP
ANKRD5---Cluster1,0.5555555555555556,0.4791666666666667,0.4769230769230769,0.4763636363636364,0.5192307692307693,0.44324101824101825
ANXA11,0.3888888888888889,0.3563636363636363,0.3777089783281734,0.35714285714285715,0.4086687306501548,0.43028201808186817
ANXA2---Cluster1,0.6388888888888888,0.39655172413793105,0.38333333333333336,0.38983050847457634,0.4666666666666667,0.17586522067020788
APCDD1L---Cluster1,0.5,0.525974025974026,0.525974025974026,0.5000000000000001,0.4188311688311688,0.5811116612376294
APOL6---Cluster1,0.7777777777777778,0.5369458128078818,0.5757575757575758,0.535483870967742,0.4747474747474747,0.14448275862068966
ARC,0.4444444444444444,0.4481605351170569,0.4520123839009288,0.4375,0.5448916408668731,0.5420868986239006
ARHGAP25---Cluster1,0.6666666666666666,0.5538461538461539,0.5625,0.5555555555555556,0.5535714285714286,0.3708066239316239
ARHGDIB---Cluster1,0.6111111111111112,0.48214285714285715,0.48461538461538467,0.4814814814814815,0.45,0.27720954093058287
ARMCX2,0.5833333333333334,0.5625,0.5571428571428572,0.5555555555555556,0.40634920634920635,0.49200530067473724
ARSD,0.4722222222222222,0.45,0.45975232198142413,0.4370370370370371,0.44582043343653255,0.44958036853966465
ARSK,0.7222222222222222,0.5,0.5,0.5,0.5277777777777778,0.24530168299460126
ASPHD2---Cluster1,0.4444444444444444,0.44727272727272727,0.45510835913312697,0.4285714285714286,0.5263157894736842,0.5882087953650311
ATP1A1,0.5277777777777778,0.4309090909090909,0.42692307692307696,0.42857142857142855,0.3384615384615385,0.22852357148392954
ATP5G3,0.6944444444444444,0.5,0.5,0.48370273794002605,0.6015625,0.17592689568496017
B3GNT8,0.5833333333333334,0.41625615763546797,0.4346153846153846,0.4224598930481284,0.4769230769230769,0.34982450011861776
BAK1---Cluster1,0.5277777777777778,0.31666666666666665,0.38,0.34545454545454546,0.22181818181818183,0.21640409501372068
BANK1,0.4166666666666667,0.42879256965944273,0.4115384615384615,0.3937449879711307,0.3923076923076923,0.6929351435798691
BASP1,0.4722222222222222,0.4698996655518395,0.4722222222222222,0.4618410700236035,0.4629629629629629,0.5141405885813319
BCAT2---Cluster2,0.6666666666666666,0.5818181818181818,0.5925925925925926,0.5846153846153845,0.5102880658436215,0.3307159676440722
BEST3,0.5,0.5,0.5,0.49375,0.6111111111111112,0.6570402609491908
BLOC1S1---Cluster1,0.6944444444444444,0.6272727272727273,0.6346153846153846,0.6302521008403361,0.6346153846153846,0.4994164470794905
BLOC1S2,0.6944444444444444,0.49107142857142855,0.48709677419354835,0.48370273794002605,0.41290322580645156,0.8360096673480079
BTG3,0.6388888888888888,0.5446428571428572,0.5363636363636364,0.5352532274081431,0.33454545454545453,0.33482772473559336
C10orf10,0.75,0.5166666666666667,0.5193548387096775,0.5171385991058122,0.567741935483871,0.2094805194805195
C10orf35---Cluster2,0.5833333333333334,0.5833333333333334,0.5743034055727554,0.5669607056936649,0.5727554179566563,0.6647679149051914
C11orf9---Cluster1,0.5,0.43636363636363634,0.44147157190635455,0.4375,0.5117056856187291,0.662349913018906
C14orf106---Cluster1,0.5833333333333334,0.42592592592592593,0.41964285714285715,0.42245989304812837,0.47767857142857145,0.24538702208738974
C14orf50---Cluster1,0.6111111111111112,0.45384615384615384,0.4333333333333333,0.4375,0.3611111111111111,0.14516887214655977
C15orf48,0.6111111111111112,0.5714285714285714,0.551948051948052,0.5418181818181819,0.538961038961039,0.44595547104783556
C1orf59---Cluster2,0.6388888888888888,0.45535714285714285,0.4507389162561576,0.45263157894736833,0.4581280788177341,0.8045014434730988
C2orf3,0.6666666666666666,0.5185185185185185,0.5221674876847291,0.5178571428571428,0.5665024630541872,0.2440314587373411
C2orf39---Cluster1,0.6111111111111112,0.5975232198142415,0.6296296296296295,0.5785953177257526,0.7489711934156378,0.549803347484507
C3orf14---Cluster2,0.4166666666666667,0.3595317725752508,0.35416666666666663,0.3565957446808511,0.28125,0.25105772587627423
C3orf52---Cluster1,0.6666666666666666,0.5230769230769231,0.5333333333333333,0.5178571428571428,0.5888888888888889,0.4152292152292152
C4orf39,0.4722222222222222,0.5416666666666666,0.5436363636363637,0.47181467181467185,0.5272727272727273,0.33158804684446347
C5orf25,0.3611111111111111,0.3761904761904762,0.37337662337662336,0.36061776061776063,0.35714285714285715,0.3768348229056451
C5orf35,0.5277777777777778,0.5072727272727273,0.50625,0.49629629629629624,0.465625,0.4954085330409025
C6orf150---Cluster1,0.5,0.5170278637770898,0.5270935960591133,0.45819397993311034,0.5517241379310345,0.35167997268837603
C7orf16,0.5,0.4984520123839009,0.4984520123839009,0.4984520123839009,0.5479876160990712,0.5884539886093437
C7orf46---Cluster1,0.6666666666666666,0.6053511705685619,0.6296296296296297,0.6072727272727273,0.7407407407407407,0.5513060428849903
C9orf25---Cluster2,0.6111111111111112,0.5153846153846153,0.5153846153846153,0.5153846153846153,0.6076923076923078,0.8108958898037887
C9orf64---Cluster1,0.6944444444444444,0.5357142857142857,0.5394088669950738,0.5368421052631579,0.5665024630541873,0.26107622536193964
C9orf95---Cluster1,0.6944444444444444,0.6041666666666666,0.6477832512315271,0.6067527308838133,0.6206896551724137,0.31926451740116335
CA2,0.6666666666666666,0.42857142857142855,0.375,0.39999999999999997,0.390625,0.10902088502894955
CA3---Cluster1,0.7777777777777778,0.6,0.6,0.6,0.6833333333333333,0.4148860398860399
CA5B---Cluster1,0.4722222222222222,0.4659442724458205,0.4642857142857143,0.4618410700236035,0.5616883116883117,0.7235036635546039
CAB39L---Cluster1,0.6111111111111112,0.5809523809523809,0.5927272727272728,0.5785953177257525,0.6036363636363636,0.5455105781315459
CACNG2---Cluster2,0.6111111111111112,0.5461538461538462,0.5416666666666666,0.5418181818181818,0.701388888888889,0.8254695431999787
CALCRL,0.3888888888888889,0.4214046822742475,0.4214046822742475,0.3888888888888889,0.4548494983277592,0.35622539017270094
CAPG,0.6666666666666666,0.6749226006191951,0.6889632107023411,0.6625,0.7123745819397993,0.5954456605686194
CASP8---Cluster1,0.6388888888888888,0.4629629629629629,0.44999999999999996,0.4526315789473684,0.48333333333333334,0.17225783475783477
CAV2,0.5833333333333334,0.5811688311688312,0.5773993808049536,0.5751376868607396,0.5789473684210528,0.6317299909220166
CBLN2---Cluster1,0.4444444444444444,0.4458204334365325,0.4458204334365325,0.4444444444444444,0.47678018575851394,0.50387444534559
CCDC109B---Cluster1,0.6944444444444444,0.573076923076923,0.5935960591133005,0.5764705882352941,0.5221674876847291,0.2947630800571977
CCDC122,0.6944444444444444,0.625,0.6018181818181818,0.6067527308838133,0.5854545454545456,0.4028594288955252
CCDC8---Cluster1,0.5277777777777778,0.5,0.5,0.4791489361702128,0.5061728395061729,0.3190428390494392
CCDC89---Cluster1,0.5277777777777778,0.47916666666666663,0.479933110367893,0.4791489361702128,0.5150501672240803,0.5372480606514798
CCL5---Cluster1,0.6388888888888888,0.625,0.6142857142857143,0.6148148148148149,0.6507936507936508,0.7194648356271078
CCNA1---Cluster1,0.5555555555555556,0.5208333333333334,0.5194805194805194,0.5183946488294314,0.5,0.40515748236889326
CCND1---Cluster6,0.6388888888888888,0.5,0.5,0.49946524064171127,0.5982142857142857,0.8397945255764229
CCNF---Cluster1,0.5833333333333334,0.5981818181818181,0.5833333333333334,0.5669607056936649,0.5308641975308642,0.5582547691007058
CCR1,0.5555555555555556,0.5386996904024768,0.5615763546798029,0.5,0.5221674876847291,0.36095650381364663
CD33,0.4166666666666667,0.459866220735786,0.45833333333333337,0.41621621621621624,0.45833333333333337,0.39666912441035246
CD4,0.7222222222222222,0.5307692307692308,0.6176470588235294,0.5,0.7499999999999999,0.15476190476190477
CD40,0.6388888888888888,0.6111111111111112,0.5876623376623377,0.5847382431233362,0.5941558441558441,0.694786958717342
CD69,0.6388888888888888,0.6269230769230769,0.6047619047619048,0.6017021276595744,0.5079365079365079,0.5050339115935092
CD74,0.5277777777777778,0.5402476780185759,0.55,0.5092221331194867,0.6038461538461539,0.42926312576312575
CD79B---Cluster1,0.7777777777777778,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7662337662337662,0.8582649488063925
CD86,0.6111111111111112,0.625,0.6111111111111112,0.6,0.6851851851851851,0.7081864881948263
CD93---Cluster1,0.5277777777777778,0.4809523809523809,0.4732142857142857,0.4569653948535936,0.4285714285714286,0.32888032106782106
CDC42EP3---Cluster1,0.4444444444444444,0.41666666666666663,0.425,0.4155844155844156,0.490625,0.4263207733924267
CDC42EP5---Cluster1,0.6111111111111112,0.5153846153846153,0.5153846153846153,0.5153846153846153,0.45769230769230773,0.2765920176370944
CDK4,0.7222222222222222,0.5555555555555556,0.5870967741935484,0.5566502463054187,0.6967741935483871,0.2645588235294118
CDKN3,0.6388888888888888,0.5,0.5,0.49946524064171127,0.4732510288065844,0.2731917281656485
CHAF1B,0.5555555555555556,0.40740740740740744,0.40740740740740744,0.40740740740740744,0.43621399176954734,0.24273547802959566
CHRNA1---Cluster1,0.4444444444444444,0.4285714285714286,0.43125,0.4285714285714286,0.41250000000000003,0.4239942457921585
CITED4---Cluster1,0.5555555555555556,0.4769230769230769,0.4791666666666667,0.4763636363636364,0.4861111111111111,0.35121044343914765
CITED4---Cluster2,0.6388888888888888,0.5653846153846154,0.5618181818181818,0.5630252100840336,0.6036363636363636,0.39146490093130415
CLDN1,0.6944444444444444,0.6111111111111112,0.6038461538461539,0.6067527308838133,0.4576923076923077,0.3123062558356676
CLEC4A,0.5833333333333334,0.59375,0.5952380952380952,0.5830115830115831,0.6507936507936507,0.7420484311628142
CLN6---Cluster3,0.5,0.5108359133126935,0.5127272727272727,0.48571428571428565,0.5345454545454545,0.40222681359045
CNTNAP2---Cluster1,0.6388888888888888,0.5,0.5,0.49946524064171127,0.5089285714285714,0.8088370908785231
COCH,0.5833333333333334,0.5472727272727272,0.5422077922077922,0.5404255319148936,0.6298701298701299,0.5638380750410825
COL1A2---Cluster1,0.6111111111111112,0.541871921182266,0.5284280936454849,0.5153846153846154,0.5250836120401338,0.44068029180761276
COL6A2,0.7222222222222222,0.6296296296296295,0.6296296296296295,0.6296296296296295,0.5473251028806584,0.4012072929530235
COL6A3,0.6111111111111112,0.6111111111111112,0.6125,0.609907120743034,0.5531250000000001,0.5933359104198059
CPA1---Cluster2,0.4166666666666667,0.3192307692307692,0.342809364548495,0.329192546583851,0.32441471571906355,0.28523708775537
CPNE8---Cluster1,0.5277777777777778,0.45769230769230773,0.46321070234113715,0.45696539485359355,0.5351170568561873,0.771116425571278
CRB2---Cluster2,0.75,0.6607142857142857,0.6481481481481481,0.6534759358288771,0.6337448559670782,0.8090450536388702
CRIP1,0.7222222222222222,0.6875,0.6875,0.6875,0.6909722222222222,0.5102647547820182
CROT---Cluster2,0.6666666666666666,0.46153846153846156,0.35294117647058826,0.4000000000000001,0.5,0.07941176470588235
CRYGD---Cluster1,0.5833333333333334,0.6333333333333333,0.6875,0.5669607056936647,0.6651785714285714,0.43499136097820307
CSAG1---Cluster1,0.5833333333333334,0.4346153846153846,0.41625615763546797,0.4224598930481284,0.5024630541871922,0.2559185596187494
CSTA,0.6388888888888888,0.651702786377709,0.6884615384615385,0.6246992782678429,0.7423076923076923,0.8480204750646809
CSTB,0.7222222222222222,0.5555555555555556,0.5870967741935484,0.5566502463054187,0.6967741935483871,0.2645588235294118
CTSZ---Cluster1,0.4166666666666667,0.37625418060200666,0.37987012987012986,0.3777777777777777,0.4318181818181819,0.35076205286239204
CXCR4---Cluster1,0.6666666666666666,0.46798029556650245,0.46798029556650245,0.46798029556650245,0.5566502463054187,0.22996936786410468
CYB561---Cluster1,0.7222222222222222,0.5089285714285714,0.515625,0.5,0.5390625,0.16906362007168457
CYB5R1---Cluster1,0.6388888888888888,0.5446428571428572,0.5363636363636364,0.5352532274081431,0.5236363636363637,0.33731203007518795
CYB5R2---Cluster2,0.5555555555555556,0.5625,0.5625,0.5555555555555556,0.5562499999999999,0.7060460638744479
CYP27B1,0.5833333333333334,0.540133779264214,0.5416666666666666,0.5404255319148936,0.5,0.460210457624553
CYP7B1,0.4444444444444444,0.46488294314381273,0.4666666666666667,0.4427244582043343,0.49841269841269836,0.6136419278926282
DAPP1,0.5277777777777778,0.4583333333333333,0.45636363636363636,0.45696539485359355,0.5672727272727273,0.36167485712940256
DDX43,0.4166666666666667,0.41883116883116883,0.42260061919504643,0.4125874125874126,0.43343653250773995,0.5059971708771793
DENND2D,0.6388888888888888,0.64375,0.6424148606811146,0.6386100386100386,0.56656346749226,0.6411057780000997
DES,0.4444444444444444,0.3958333333333333,0.4025974025974026,0.39799331103678925,0.2694805194805195,0.2966841682147336
DSCAML1---Cluster1,0.4722222222222222,0.47916666666666663,0.48142414860681115,0.4618410700236034,0.5758513931888545,0.5876078372797225
DSG2---Cluster1,0.5833333333333334,0.4653846153846154,0.46296296296296297,0.46375372393247266,0.6337448559670782,0.31741616936629724
DUSP1---Cluster2,0.7222222222222222,0.6428571428571428,0.6230769230769231,0.6296296296296297,0.5615384615384615,0.36104908497299804
DYNLT3,0.4444444444444444,0.39636363636363636,0.4095238095238095,0.39799331103678925,0.43174603174603177,0.3752985330341544
EFCAB1---Cluster1,0.6111111111111112,0.564935064935065,0.5769230769230769,0.5625,0.5153846153846154,0.7350351566656163
EHD2---Cluster2,0.4444444444444444,0.36923076923076925,0.38961038961038963,0.375,0.5357142857142857,0.4128585758312649
EHD3---Cluster2,0.5555555555555556,0.5142857142857142,0.5185185185185185,0.5,0.6378600823045266,0.850231044032512
ELOVL4---Cluster1,0.5555555555555556,0.4763636363636364,0.4763636363636364,0.4763636363636364,0.43272727272727274,0.281500873747765
EMILIN1---Cluster2,0.6111111111111112,0.5904761904761905,0.5953177257525084,0.5909090909090909,0.6354515050167224,0.798375828849948
ENPEP,0.4166666666666667,0.44480519480519476,0.4431438127090301,0.4162162162162162,0.5217391304347826,0.6703735837897896
ENTPD2---Cluster1,0.5277777777777778,0.5247678018575852,0.525,0.5244755244755245,0.559375,0.5421938558926706
EREG---Cluster2,0.6111111111111112,0.4444444444444444,0.43349753694581283,0.4375,0.5812807881773399,0.2624313760591956
ESM1---Cluster1,0.5555555555555556,0.5333333333333333,0.5351170568561874,0.5324675324675325,0.5217391304347826,0.5343124433548396
ESPNL,0.4722222222222222,0.5380952380952381,0.59375,0.4178723404255319,0.6328125,0.3686688311688312
FAAH,0.5277777777777778,0.55,0.5581818181818181,0.5184893784421715,0.5345454545454545,0.7287032157639877
FAIM---Cluster1,0.6388888888888888,0.48545454545454547,0.46875,0.45263157894736844,0.3515625,0.10947128851540616
FAM113B,0.6666666666666666,0.6666666666666666,0.6625386996904025,0.6625,0.7244582043343653,0.7366752283664049
FAM19A3---Cluster2,0.5277777777777778,0.5123839009287926,0.5178571428571428,0.4791489361702127,0.5044642857142857,0.24495970983039947
FAM26E,0.4722222222222222,0.4383116883116883,0.43645484949832775,0.4370370370370371,0.5317725752508361,0.47222731785220784
FAM57B---Cluster1,0.5555555555555556,0.4769230769230769,0.4791666666666667,0.4763636363636364,0.5208333333333333,0.7006491752542903
FAM78A---Cluster2,0.5,0.5333333333333333,0.5381818181818182,0.4937499999999999,0.5709090909090909,0.7346559140018458
FAM89A---Cluster1,0.5833333333333334,0.540133779264214,0.5416666666666666,0.5404255319148936,0.4965277777777778,0.42780430217930215
FAP,0.6388888888888888,0.5625,0.5740740740740741,0.5630252100840337,0.6378600823045267,0.48812442038248494
FCGR2A---Cluster1,0.5555555555555556,0.4509090909090909,0.4444444444444444,0.4461538461538461,0.5514403292181069,0.2790680870391016
FES,0.7222222222222222,0.5566502463054187,0.5566502463054187,0.5566502463054187,0.5270935960591133,0.2659031555205814
FKBP9L,0.5833333333333334,0.49615384615384617,0.49636363636363634,0.4957983193277311,0.5454545454545454,0.38650836570461317
FLNB---Cluster1,0.5555555555555556,0.5194805194805194,0.5208333333333334,0.5183946488294314,0.4618055555555556,0.4384205594505642
FOXD1---Cluster1,0.5,0.43636363636363634,0.44147157190635455,0.4375,0.4013377926421404,0.3419297758551152
FOXJ1---Cluster1,0.5833333333333334,0.5712074303405573,0.5884615384615384,0.5555555555555556,0.5884615384615385,0.41205649423040724
FSTL1---Cluster1,0.5555555555555556,0.5555555555555556,0.5625,0.5428571428571428,0.5243055555555556,0.4361966627774248
FUT4---Cluster1,0.6944444444444444,0.5357142857142857,0.5394088669950738,0.5368421052631579,0.6059113300492611,0.28809523809523807
FXYD1,0.5833333333333334,0.5681818181818181,0.5666666666666667,0.5669607056936647,0.6476190476190475,0.7506142494583425
GALNT14---Cluster1,0.3888888888888889,0.4024767801857585,0.37037037037037035,0.35714285714285715,0.4444444444444444,0.733673191933502
GALR1---Cluster2,0.3333333333333333,0.411371237458194,0.3694581280788177,0.3142857142857143,0.27586206896551724,0.15160259607264215
GBX2,0.5,0.44805194805194803,0.43846153846153846,0.43749999999999994,0.4307692307692308,0.25443302865716655
GCNT1---Cluster2,0.5555555555555556,0.53125,0.5384615384615384,0.5183946488294314,0.55,0.7618815493601157
GHDC---Cluster1,0.5555555555555556,0.44642857142857145,0.4583333333333333,0.44615384615384623,0.4791666666666667,0.44422719365476426
GJB2---Cluster2,0.5555555555555556,0.563467492260062,0.5685618729096991,0.55,0.6521739130434783,0.7809475404085247
GLRX2,0.6666666666666666,0.4,0.4,0.4000000000000001,0.4333333333333333,0.1648393160817096
GNA15,0.5555555555555556,0.5076923076923077,0.5064935064935066,0.5,0.5357142857142857,0.46206394020058617
GPR17---Cluster1,0.5833333333333334,0.6,0.6070234113712374,0.5804195804195804,0.68561872909699,0.776752052685177
GPR17---Cluster2,0.4444444444444444,0.48051948051948057,0.4791666666666667,0.44272445820433437,0.59375,0.4841594845036874
GPR180---Cluster2,0.6666666666666666,0.4,0.4,0.4000000000000001,0.2777777777777778,0.13259056348449152
GPR27,0.6388888888888888,0.5668896321070234,0.5892857142857143,0.5630252100840337,0.5267857142857143,0.763516885119377
GRIN3A---Cluster2,0.4722222222222222,0.4714285714285714,0.4722222222222222,0.46853146853146854,0.5401234567901234,0.6144383428015516
HCLS1---Cluster1,0.6111111111111112,0.5953177257525084,0.5904761904761905,0.5909090909090909,0.6730158730158731,0.7699251139202121
HCP5---Cluster1,0.5555555555555556,0.5685618729096991,0.563467492260062,0.55,0.6006191950464396,0.6030475807467442
HDC---Cluster1,0.8333333333333334,0.8035714285714286,0.7615384615384615,0.7777777777777777,0.773076923076923,0.6027075040542533
HEBP1,0.5833333333333334,0.4653846153846154,0.46296296296296297,0.46375372393247266,0.39917695473251025,0.22615390782057448
HIST1H2BJ---Cluster1,0.6944444444444444,0.55,0.537037037037037,0.5368421052631579,0.5061728395061729,0.4219818870848619
HIST1H4J,0.6388888888888888,0.6523809523809523,0.65,0.6386100386100386,0.634375,0.6166157210952102
HIST3H2A---Cluster1,0.5,0.461038961038961,0.45833333333333337,0.4581939799331104,0.45486111111111116,0.3421089716062018
HOPX---Cluster1,0.5833333333333334,0.4346153846153846,0.41625615763546797,0.4224598930481284,0.5073891625615763,0.20618192738575217
HOXC10---Cluster1,0.4722222222222222,0.4375,0.44285714285714284,0.43703703703703706,0.4285714285714286,0.3757008720180076
HPDL---Cluster1,0.8055555555555556,0.6083743842364532,0.671875,0.6244411326378541,0.7421875,0.3141203703703704
HPS1---Cluster1,0.6111111111111112,0.5619047619047619,0.5960591133004927,0.5418181818181819,0.7241379310344828,0.4575651472710296
HSD17B14,0.6111111111111112,0.5284280936454849,0.541871921182266,0.5153846153846154,0.4482758620689655,0.2256375621037275
HSD17B7P2---Cluster1,0.5833333333333334,0.5089285714285714,0.5066889632107023,0.4957983193277311,0.43812709030100333,0.37787398723633536
HSPA1A---Cluster1,0.5277777777777778,0.5,0.5,0.49629629629629635,0.4793650793650794,0.45028922427297735
HSPB2---Cluster2,0.6111111111111112,0.5925925925925926,0.5714285714285714,0.5625,0.5587301587301587,0.5555857383357383
HTATIP2---Cluster1,0.5555555555555556,0.5625,0.5555555555555556,0.5428571428571428,0.5308641975308641,0.560328762674205
IER3,0.5833333333333334,0.46296296296296297,0.4653846153846154,0.46375372393247266,0.4538461538461539,0.2856620779890904
IER5,0.5833333333333334,0.4653846153846154,0.46296296296296297,0.46375372393247266,0.5555555555555556,0.3037268795900509
IFNGR2---Cluster1,0.6111111111111112,0.5833333333333333,0.577922077922078,0.5785953177257525,0.6623376623376623,0.5277899184082481
IGF2BP2---Cluster2,0.5555555555555556,0.5351170568561874,0.5333333333333333,0.5324675324675325,0.5841269841269842,0.6019969607276109
IGFBP6---Cluster3,0.5833333333333334,0.5727272727272728,0.5625,0.5555555555555555,0.5625,0.5792965179417792
IL13RA1,0.4166666666666667,0.40181818181818185,0.4166666666666667,0.3937449879711307,0.41975308641975306,0.44170941021150784
IL15---Cluster1,0.5277777777777778,0.5327272727272727,0.5277777777777778,0.5092221331194867,0.4722222222222222,0.5020334257738417
IL15RA---Cluster2,0.5555555555555556,0.5572755417956656,0.5572755417956656,0.5555555555555555,0.6099071207430341,0.6760933075361818
IL1R2,0.5833333333333334,0.3620689655172414,0.375,0.368421052631579,0.3526785714285714,0.19445280005941767
IL1RAP,0.5555555555555556,0.4769230769230769,0.4791666666666667,0.4763636363636364,0.4340277777777778,0.42849935621227864
IMPA2,0.7222222222222222,0.5615384615384615,0.625,0.5566502463054187,0.609375,0.4801693404634581
IQGAP1---Cluster1,0.5833333333333334,0.47044334975369456,0.47916666666666663,0.46375372393247266,0.5173611111111112,0.3456798715989893
IRAK3---Cluster1,0.6666666666666666,0.6836363636363636,0.6563467492260062,0.6493506493506493,0.7492260061919505,0.7200628186990196
ISG20,0.5833333333333334,0.4899665551839465,0.4833333333333333,0.46375372393247266,0.6888888888888889,0.31993328732459164
ISYNA1---Cluster1,0.5,0.5333333333333333,0.5381818181818182,0.4937499999999999,0.5163636363636364,0.4620954152160782
ITGB1BP1---Cluster2,0.6666666666666666,0.4814814814814815,0.47096774193548385,0.46798029556650245,0.5483870967741936,0.2055808080808081
ITGB2---Cluster1,0.4166666666666667,0.4707792207792208,0.46296296296296297,0.40519276160503537,0.6049382716049383,0.4196233673286814
ITGB3,0.6388888888888888,0.5961538461538461,0.5836120401337793,0.5847382431233363,0.6153846153846154,0.5624066603972346
ITGB5,0.7222222222222222,0.5032258064516129,0.5024630541871921,0.5,0.45320197044334976,0.20128315399251362
KCNA4---Cluster1,0.5833333333333334,0.5833333333333333,0.5903010033444815,0.5751376868607396,0.5819397993311037,0.676840863957246
KCNE1L---Cluster1,0.5833333333333334,0.5712074303405573,0.5884615384615384,0.5555555555555556,0.6884615384615385,0.6141087344028521
KCNIP3---Cluster2,0.5833333333333334,0.6070234113712374,0.6,0.5804195804195804,0.60625,0.6688153212733758
KCNK5---Cluster1,0.5833333333333334,0.6047619047619047,0.6071428571428572,0.583011583011583,0.6071428571428572,0.7565272389927649
KCTD4,0.6944444444444444,0.6919504643962848,0.69375,0.6923076923076923,0.740625,0.7063364221670143
KIAA0040---Cluster1,0.6388888888888888,0.5501672240802675,0.5833333333333333,0.535253227408143,0.5111111111111111,0.33530864197530863
KIAA1377,0.4444444444444444,0.43143812709030105,0.4365325077399381,0.4285714285714286,0.43034055727554177,0.5381243014004601
KLF11,0.4444444444444444,0.4625,0.45833333333333337,0.4375,0.4618055555555556,0.6834690355776182
KLHL26---Cluster1,0.6388888888888888,0.5857142857142857,0.6499999999999999,0.5630252100840336,0.7277777777777777,0.42918793195108984
KLHL6---Cluster1,0.75,0.6672727272727272,0.7053571428571428,0.6782522343594836,0.6919642857142858,0.5913385515496521
LAIR1,0.5,0.5,0.5,0.48571428571428577,0.5833333333333334,0.6169428976373421
LAMA1---Cluster1,0.7222222222222222,0.5666666666666667,0.5535714285714286,0.5566502463054188,0.59375,0.3389769092784521
LAMP3,0.6666666666666666,0.5925925925925926,0.5818181818181818,0.5846153846153845,0.4945454545454545,0.43403680660201727
LHFPL2---Cluster1,0.5,0.44805194805194803,0.43846153846153846,0.43749999999999994,0.5192307692307693,0.33746999679637246
LIF---Cluster2,0.5277777777777778,0.55625,0.5740740740740741,0.5092221331194867,0.5349794238683128,0.26327272045942124
LIMS1,0.5,0.5142857142857142,0.5142857142857142,0.5,0.473015873015873,0.554227915088469
LMCD1---Cluster1,0.75,0.5714285714285714,0.603225806451613,0.5775749674054758,0.535483870967742,0.3441685765215177
LMNA---Cluster2,0.6388888888888888,0.5618181818181818,0.5653846153846154,0.5630252100840336,0.6653846153846154,0.43678086619263085
LMO2,0.6388888888888888,0.47307692307692306,0.45483870967741935,0.45263157894736844,0.43870967741935485,0.14902319902319902
LOX---Cluster2,0.6111111111111112,0.4375,0.4375,0.4375,0.3883928571428572,0.20845431121166413
LPXN,0.6388888888888888,0.5363636363636364,0.5446428571428572,0.5352532274081431,0.5267857142857143,0.30842843516992124
LRFN5---Cluster1,0.4444444444444444,0.46875,0.46153846153846156,0.4285714285714286,0.5423076923076924,0.7250747483440324
LRRC4,0.6388888888888888,0.5876623376623377,0.6111111111111112,0.5847382431233362,0.6172839506172839,0.8098427206361141
LRRC61,0.75,0.769090909090909,0.73125,0.7333333333333333,0.703125,0.7282768604380064
LRRC8E,0.6944444444444444,0.6619047619047619,0.6961538461538461,0.6629787234042555,0.7807692307692309,0.639985754985755
LSP1---Cluster1,0.5277777777777778,0.525,0.5247678018575852,0.5244755244755245,0.6315789473684211,0.6286277417489443
LXN---Cluster1,0.6111111111111112,0.6253869969040248,0.6666666666666667,0.5909090909090909,0.8148148148148149,0.7292416225749558
LY75---Cluster1,0.6388888888888888,0.5857142857142857,0.6499999999999999,0.5630252100840336,0.6888888888888889,0.45512820512820507
LYPD5,0.5555555555555556,0.5625,0.5555555555555556,0.5428571428571428,0.5987654320987654,0.5738835007585007
